r,Si-Si,Total,Si-Si_smoothed,Total_smoothed
Å,Å⁻¹,Å⁻¹,Å⁻¹,Å⁻¹
Radial Distribution Function,Si-Si,Total,Si-Si_smoothed,Total_smoothed
14.75000,0.00000,0.00000,107.23508,107.23508
14.77000,0.00000,0.00000,126.56464,126.56464
14.79000,0.00000,0.00000,147.69247,147.69247
14.81000,0.00000,0.00000,168.58917,168.58917
14.83000,0.00000,0.00000,187.19079,187.19079
14.85000,0.00000,0.00000,201.73006,201.73006
14.87000,2400.00000,2400.00000,211.02098,211.02098
14.89000,0.00000,0.00000,214.62584,214.62584
14.91000,0.00000,0.00000,212.85965,212.85965
14.93000,0.00000,0.00000,206.63082,206.63082
14.95000,0.00000,0.00000,197.16495,197.16495
14.97000,0.00000,0.00000,185.69543,185.69543
14.99000,0.00000,0.00000,173.22519,173.22519
15.01000,0.00000,0.00000,160.33388,160.33388
15.03000,0.00000,0.00000,147.24602,147.24602
15.05000,1200.00000,1200.00000,133.93369,133.93369
15.07000,0.00000,0.00000,120.30256,120.30256
15.09000,0.00000,0.00000,106.36676,106.36676
15.11000,0.00000,0.00000,92.35694,92.35694
15.13000,0.00000,0.00000,78.81660,78.81660
15.15000,0.00000,0.00000,66.30717,66.30717
15.17000,0.00000,0.00000,55.58023,55.58023
15.19000,0.00000,0.00000,47.29420,47.29420
15.21000,0.00000,0.00000,41.95510,41.95510
15.23000,0.00000,0.00000,39.86976,39.86976
15.25000,0.00000,0.00000,41.15121,41.15121
15.27000,0.00000,0.00000,45.76625,45.76625
15.29000,0.00000,0.00000,53.57654,53.57654
15.31000,0.00000,0.00000,64.53421,64.53421
15.33000,0.00000,0.00000,78.48985,78.48985
15.35000,0.00000,0.00000,95.36269,95.36269
15.37000,600.00000,600.00000,115.00237,115.00237
15.39000,0.00000,0.00000,137.06283,137.06283
15.41000,0.00000,0.00000,160.85736,160.85736
15.43000,0.00000,0.00000,185.31113,185.31113
15.45000,0.00000,0.00000,208.75855,208.75855
15.47000,0.00000,0.00000,229.27416,229.27416
15.49000,0.00000,0.00000,244.86570,244.86570
15.51000,0.00000,0.00000,253.74745,253.74745
15.53000,3000.00000,3000.00000,254.81338,254.81338
15.55000,0.00000,0.00000,247.90900,247.90900
15.57000,0.00000,0.00000,233.97021,233.97021
15.59000,0.00000,0.00000,214.94971,214.94971
15.61000,0.00000,0.00000,193.58602,193.58602
15.63000,0.00000,0.00000,172.84009,172.84009
15.65000,0.00000,0.00000,155.58409,155.58409
15.67000,0.00000,0.00000,144.05968,144.05968
15.69000,0.00000,0.00000,139.57165,139.57165
15.71000,0.00000,0.00000,142.32844,142.32844
15.73000,0.00000,0.00000,151.46959,151.46959
15.75000,0.00000,0.00000,165.26823,165.26823
15.77000,0.00000,0.00000,181.46990,181.46990
15.79000,0.00000,0.00000,197.69823,197.69823
15.81000,0.00000,0.00000,211.89501,211.89501
15.83000,2400.00000,2400.00000,222.58239,222.58239
15.85000,0.00000,0.00000,229.07164,229.07164
15.87000,0.00000,0.00000,231.42017,231.42017
15.89000,0.00000,0.00000,230.26329,230.26329
15.91000,0.00000,0.00000,226.41572,226.41572
15.93000,0.00000,0.00000,220.67091,220.67091
15.95000,0.00000,0.00000,213.47446,213.47446
15.97000,0.00000,0.00000,205.02684,205.02684
15.99000,0.00000,0.00000,195.08884,195.08884
16.01000,1800.00000,1800.00000,183.42236,183.42236
16.03000,0.00000,0.00000,169.95776,169.95776
16.05000,0.00000,0.00000,154.98596,154.98596
16.07000,0.00000,0.00000,139.26719,139.26719
16.09000,0.00000,0.00000,123.85333,123.85333
16.11000,0.00000,0.00000,110.03266,110.03266
16.13000,0.00000,0.00000,99.00426,99.00426
16.15000,0.00000,0.00000,91.65206,91.65206
16.17000,0.00000,0.00000,88.37208,88.37208
16.19000,0.00000,0.00000,89.00864,89.00864
16.21000,0.00000,0.00000,92.90981,92.90981
16.23000,0.00000,0.00000,99.08344,99.08344
16.25000,0.00000,0.00000,106.38402,106.38402
16.27000,0.00000,0.00000,113.86215,113.86215
16.29000,1200.00000,1200.00000,120.70660,120.70660
16.31000,0.00000,0.00000,126.50862,126.50862
16.33000,0.00000,0.00000,131.26842,131.26842
16.35000,0.00000,0.00000,135.00522,135.00522
16.37000,0.00000,0.00000,137.94416,137.94416
16.39000,0.00000,0.00000,140.18453,140.18453
16.41000,0.00000,0.00000,141.67795,141.67795
16.43000,0.00000,0.00000,142.24687,142.24687
16.45000,0.00000,0.00000,141.81777,141.81777
16.47000,1400.00000,1400.00000,140.43725,140.43725
16.49000,0.00000,0.00000,138.57941,138.57941
16.51000,0.00000,0.00000,137.24099,137.24099
16.53000,0.00000,0.00000,137.69673,137.69673
16.55000,0.00000,0.00000,141.51705,141.51705
16.57000,0.00000,0.00000,150.11200,150.11200
16.59000,0.00000,0.00000,164.39047,164.39047
16.61000,0.00000,0.00000,184.44452,184.44452
16.63000,0.00000,0.00000,209.38030,209.38030
16.65000,0.00000,0.00000,237.36017,237.36017
16.67000,0.00000,0.00000,265.86929,265.86929
16.69000,0.00000,0.00000,292.15903,292.15903
16.71000,0.00000,0.00000,313.74946,313.74946
16.73000,3600.00000,3600.00000,328.95094,328.95094
16.75000,0.00000,0.00000,337.02259,337.02259
16.77000,0.00000,0.00000,338.31029,338.31029
16.79000,0.00000,0.00000,333.88203,333.88203
16.81000,0.00000,0.00000,325.22879,325.22879
16.83000,0.00000,0.00000,313.75052,313.75052
16.85000,0.00000,0.00000,300.42775,300.42775
16.87000,0.00000,0.00000,285.68602,285.68602
16.89000,0.00000,0.00000,269.47401,269.47401
16.91000,2400.00000,2400.00000,251.60641,251.60641
16.93000,0.00000,0.00000,231.97404,231.97404
16.95000,0.00000,0.00000,210.86877,210.86877
16.97000,0.00000,0.00000,189.11072,189.11072
16.99000,0.00000,0.00000,167.93432,167.93432
17.01000,0.00000,0.00000,148.75813,148.75813
17.03000,0.00000,0.00000,132.87198,132.87198
17.05000,0.00000,0.00000,121.14509,121.14509
17.07000,0.00000,0.00000,113.83670,113.83670
17.09000,0.00000,0.00000,110.55440,110.55440
17.11000,0.00000,0.00000,110.36115,110.36115
17.13000,0.00000,0.00000,111.99240,111.99240
17.15000,0.00000,0.00000,114.07822,114.07822
17.17000,1200.00000,1200.00000,115.58111,115.58111
17.19000,0.00000,0.00000,115.68584,115.68584
17.21000,0.00000,0.00000,113.95915,113.95915
17.23000,0.00000,0.00000,110.45290,110.45290
17.25000,0.00000,0.00000,105.47612,105.47612
17.27000,0.00000,0.00000,99.50199,99.50199
17.29000,0.00000,0.00000,93.06823,93.06823
17.31000,0.00000,0.00000,86.72685,86.72685
17.33000,600.00000,600.00000,81.01715,81.01715
17.35000,0.00000,0.00000,76.70591,76.70591
17.37000,0.00000,0.00000,74.35620,74.35620
17.39000,0.00000,0.00000,74.78666,74.78666
17.41000,0.00000,0.00000,78.77624,78.77624
17.43000,0.00000,0.00000,86.97234,86.97234
17.45000,0.00000,0.00000,99.73433,99.73433
17.47000,0.00000,0.00000,116.99421,116.99421
17.49000,0.00000,0.00000,138.18395,138.18395
17.51000,0.00000,0.00000,162.26492,162.26492
17.53000,0.00000,0.00000,187.86587,187.86587
17.55000,0.00000,0.00000,213.49983,213.49983
17.57000,0.00000,0.00000,237.79959,237.79959
17.59000,2400.00000,2400.00000,259.68517,259.68517
17.61000,0.00000,0.00000,278.53012,278.53012
17.63000,0.00000,0.00000,293.89498,293.89498
17.65000,0.00000,0.00000,305.57545,305.57545
17.67000,0.00000,0.00000,313.32304,313.32304
17.69000,0.00000,0.00000,316.73902,316.73902
17.71000,0.00000,0.00000,315.28272,315.28272
17.73000,0.00000,0.00000,308.42294,308.42294
17.75000,3000.00000,3000.00000,295.87915,295.87915
17.77000,0.00000,0.00000,277.98783,277.98783
17.79000,0.00000,0.00000,255.57707,255.57707
17.81000,0.00000,0.00000,230.29678,230.29678
17.83000,0.00000,0.00000,204.25987,204.25987
17.85000,0.00000,0.00000,179.76092,179.76092
17.87000,0.00000,0.00000,158.91113,158.91113
17.89000,0.00000,0.00000,143.32344,143.32344
17.91000,0.00000,0.00000,133.92499,133.92499
17.93000,0.00000,0.00000,130.92950,130.92950
17.95000,0.00000,0.00000,133.95233,133.95233
17.97000,0.00000,0.00000,142.21001,142.21001
17.99000,0.00000,0.00000,154.72751,154.72751
18.01000,1200.00000,1200.00000,170.51951,170.51951
18.03000,0.00000,0.00000,188.58370,188.58370
18.05000,0.00000,0.00000,207.85763,207.85763
18.07000,0.00000,0.00000,227.18737,227.18737
18.09000,0.00000,0.00000,245.23444,245.23444
18.11000,0.00000,0.00000,260.51261,260.51261
18.13000,0.00000,0.00000,271.55222,271.55222
18.15000,0.00000,0.00000,277.17145,277.17145
18.17000,3000.00000,3000.00000,276.77897,276.77897
18.19000,0.00000,0.00000,270.68238,270.68238
18.21000,0.00000,0.00000,259.99287,259.99287
18.23000,0.00000,0.00000,246.65037,246.65037
18.25000,0.00000,0.00000,233.01315,233.01315
18.27000,0.00000,0.00000,221.38406,221.38406
18.29000,0.00000,0.00000,213.52892,213.52892
18.31000,0.00000,0.00000,210.31442,210.31442
18.33000,0.00000,0.00000,211.55980,211.55980
18.35000,0.00000,0.00000,216.13621,216.13621
18.37000,0.00000,0.00000,222.27785,222.27785
18.39000,0.00000,0.00000,228.01250,228.01250
18.41000,2400.00000,2400.00000,231.60213,231.60213
18.43000,0.00000,0.00000,231.81752,231.81752
18.45000,0.00000,0.00000,228.18170,228.18170
18.47000,0.00000,0.00000,220.78733,220.78733
18.49000,0.00000,0.00000,210.20753,210.20753
18.51000,0.00000,0.00000,197.22164,197.22164
18.53000,0.00000,0.00000,182.60184,182.60184
18.55000,0.00000,0.00000,167.05218,167.05218
18.57000,1200.00000,1200.00000,151.00620,151.00620
18.59000,0.00000,0.00000,134.88341,134.88341
18.61000,0.00000,0.00000,119.21602,119.21602
18.63000,0.00000,0.00000,104.46627,104.46627
18.65000,0.00000,0.00000,91.27996,91.27996
18.67000,0.00000,0.00000,80.37364,80.37364
18.69000,0.00000,0.00000,72.46169,72.46169
18.71000,0.00000,0.00000,68.17165,68.17165
18.73000,0.00000,0.00000,67.97122,67.97122
18.75000,0.00000,0.00000,72.11603,72.11603
18.77000,0.00000,0.00000,80.61247,80.61247
18.79000,0.00000,0.00000,93.18319,93.18319
18.81000,400.00000,400.00000,109.34030,109.34030
18.83000,0.00000,0.00000,128.00300,128.00300
18.85000,0.00000,0.00000,148.02720,148.02720
18.87000,0.00000,0.00000,167.81535,167.81535
18.89000,0.00000,0.00000,185.70540,185.70540
18.91000,0.00000,0.00000,200.15384,200.15384
18.93000,0.00000,0.00000,210.03964,210.03964
18.95000,2400.00000,2400.00000,215.02312,215.02312
18.97000,0.00000,0.00000,215.56647,215.56647
18.99000,0.00000,0.00000,213.18660,213.18660
19.01000,0.00000,0.00000,210.21940,210.21940
19.03000,0.00000,0.00000,209.36081,209.36081
19.05000,0.00000,0.00000,213.24685,213.24685
19.07000,0.00000,0.00000,223.87541,223.87541
19.09000,0.00000,0.00000,242.14824,242.14824
19.11000,0.00000,0.00000,267.61207,267.61207
19.13000,0.00000,0.00000,298.46748,298.46748
19.15000,0.00000,0.00000,331.85188,331.85188
19.17000,0.00000,0.00000,364.33437,364.33437
19.19000,0.00000,0.00000,392.53846,392.53846
19.21000,4200.00000,4200.00000,413.59789,413.59789
19.23000,0.00000,0.00000,425.64852,425.64852
19.25000,0.00000,0.00000,427.93305,427.93305
19.27000,0.00000,0.00000,420.69403,420.69403
19.29000,0.00000,0.00000,404.96007,404.96007
19.31000,0.00000,0.00000,382.23383,382.23383
19.33000,0.00000,0.00000,354.27922,354.27922
19.35000,2400.00000,2400.00000,322.82034,322.82034
19.37000,0.00000,0.00000,289.61980,289.61980
19.39000,0.00000,0.00000,256.49952,256.49952
19.41000,0.00000,0.00000,225.11556,225.11556
19.43000,0.00000,0.00000,197.07497,197.07497
19.45000,0.00000,0.00000,173.74848,173.74848
19.47000,0.00000,0.00000,156.11979,156.11979
19.49000,0.00000,0.00000,144.65897,144.65897
19.51000,0.00000,0.00000,139.26717,139.26717
19.53000,0.00000,0.00000,139.31495,139.31495
19.55000,0.00000,0.00000,143.89187,143.89187
19.57000,0.00000,0.00000,151.60990,151.60990
19.59000,1200.00000,1200.00000,161.23654,161.23654
19.61000,0.00000,0.00000,171.57928,171.57928
19.63000,0.00000,0.00000,181.58972,181.58972
19.65000,0.00000,0.00000,190.65237,190.65237
19.67000,0.00000,0.00000,198.23798,198.23798
19.69000,0.00000,0.00000,204.28954,204.28954
19.71000,0.00000,0.00000,209.18088,209.18088
19.73000,1800.00000,1800.00000,213.75813,213.75813
19.75000,0.00000,0.00000,219.30073,219.30073
19.77000,0.00000,0.00000,227.32656,227.32656
19.79000,0.00000,0.00000,239.41229,239.41229
19.81000,0.00000,0.00000,256.55152,256.55152
19.83000,0.00000,0.00000,278.91395,278.91395
19.85000,0.00000,0.00000,305.47104,305.47104
19.87000,0.00000,0.00000,333.91888,333.91888
19.89000,0.00000,0.00000,360.90524,360.90524
19.91000,0.00000,0.00000,382.54892,382.54892
19.93000,0.00000,0.00000,395.14932,395.14932
19.95000,4800.00000,4800.00000,395.91818,395.91818
19.97000,0.00000,0.00000,383.54847,383.54847
19.99000,0.00000,0.00000,358.47570,358.47570
